invoice_id,customer_code,product_code,quantity,unit_price,row_id,revenue,date,weekday,weekday_num,year_month
10,customer7,855341201,20.0,680020.0,6,13600400.0,2025-04-10,Thursday,3,2025-04
10,customer7,855321301,250.0,43890.0,7,10972500.0,2025-04-10,Thursday,3,2025-04
10,customer7,855321101,360.0,33330.0,8,11998800.0,2025-04-10,Thursday,3,2025-04
10,customer7,855341101,20.0,414920.0,9,8298400.0,2025-04-10,Thursday,3,2025-04
10,customer7,861645155,10.0,2375560.0,10,23755600.0,2025-04-10,Thursday,3,2025-04
12,customer8,855311134,10.0,8268480.0,1,82684800.0,2025-04-07,Monday,0,2025-04
12,customer8,371016,2000.0,32780.0,2,65560000.0,2025-04-07,Monday,0,2025-04
12,customer8,371020,1000.0,41470.0,3,41470000.0,2025-04-07,Monday,0,2025-04
13,customer9,855211326,24.0,3179440.0,1,76306560.0,2025-04-08,Tuesday,1,2025-04
13,customer9,855311237,2.0,24768920.0,2,49537840.0,2025-04-08,Tuesday,1,2025-04
13,customer9,855311238,4.0,28935500.0,3,115742000.0,2025-04-08,Tuesday,1,2025-04
13,customer9,855311239,3.0,31838730.0,4,95516190.0,2025-04-08,Tuesday,1,2025-04
13,customer9,962,36.0,547580.0,5,19712880.0,2025-04-08,Tuesday,1,2025-04
13,customer9,323085,2.0,15389400.0,6,30778800.0,2025-04-08,Tuesday,1,2025-04
13,customer9,855121906,40.0,1102200.0,7,44088000.0,2025-04-08,Tuesday,1,2025-04
13,customer9,855121908,15.0,2337060.0,8,35055900.0,2025-04-08,Tuesday,1,2025-04
13,customer9,855121242,12.0,2335320.0,9,28023840.0,2025-04-08,Tuesday,1,2025-04
13,customer9,861641102,96.0,1719190.0,10,165042240.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1273,100.0,360000.0,1,36000000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1281,12.0,342000.0,2,4104000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1142,50.0,222000.0,3,11100000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1140,60.0,595000.0,4,35700000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1148,25.0,463000.0,5,11575000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1146,40.0,1290000.0,6,51600000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1144,48.0,770000.0,7,36960000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1145,20.0,264000.0,8,5280000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1155,12.0,1120000.0,9,13440000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1151,14.0,1275000.0,10,17850000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1150,20.0,393000.0,11,7860000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1271,50.0,152000.0,12,7600000.0,2025-04-08,Tuesday,1,2025-04
14,customer9,1158,20.0,920000.0,13,18400000.0,2025-04-08,Tuesday,1,2025-04
15,customer10,879516158,1.0,53500000.0,1,53500000.0,2025-04-10,Thursday,3,2025-04
15,customer10,879516167,1.0,18000000.0,2,18000000.0,2025-04-10,Thursday,3,2025-04
15,customer10,879516159,1.0,31000000.0,3,31000000.0,2025-04-10,Thursday,3,2025-04
15,customer10,879516160,1.0,18636000.0,4,18636000.0,2025-04-10,Thursday,3,2025-04
15,customer10,417,3.0,1000000.0,5,3000000.0,2025-04-10,Thursday,3,2025-04
15,customer10,516,1.0,1500000.0,6,1500000.0,2025-04-10,Thursday,3,2025-04
15,customer10,747,3.0,950000.0,7,2850000.0,2025-04-10,Thursday,3,2025-04
16,customer10,855121442,1.0,2699070.0,1,2699070.0,2025-04-10,Thursday,3,2025-04
16,customer10,807261401,25.0,24640.0,2,616000.0,2025-04-10,Thursday,3,2025-04
16,customer10,641412,2.0,6115230.0,3,12230460.0,2025-04-10,Thursday,3,2025-04
16,customer10,807311113,6.0,113960.0,4,683760.0,2025-04-10,Thursday,3,2025-04
16,customer10,855121102,4.0,587950.0,5,2351800.0,2025-04-10,Thursday,3,2025-04
16,customer10,855121908,2.0,2337060.0,6,4674120.0,2025-04-10,Thursday,3,2025-04
16,customer10,855121906,1.0,1102200.0,7,1102200.0,2025-04-10,Thursday,3,2025-04
16,customer10,855311134,2.0,10080400.0,8,20160800.0,2025-04-10,Thursday,3,2025-04
16,customer10,807311110,5.0,60500.0,9,302500.0,2025-04-10,Thursday,3,2025-04
16,customer10,323065,1.0,12841700.0,10,12841700.0,2025-04-10,Thursday,3,2025-04
16,customer10,807311125,1.0,340890.0,11,340890.0,2025-04-10,Thursday,3,2025-04
16,customer10,855162410,2.0,1782330.0,12,3564660.0,2025-04-10,Thursday,3,2025-04
16,customer10,807311119,8.0,276210.0,13,2209680.0,2025-04-10,Thursday,3,2025-04
16,customer10,855161710,1.0,1369500.0,14,1369500.0,2025-04-10,Thursday,3,2025-04
16,customer10,855162436,2.0,6397710.0,15,12795420.0,2025-04-10,Thursday,3,2025-04
16,customer10,641642,1.0,3598540.0,16,3598540.0,2025-04-10,Thursday,3,2025-04
16,customer10,855121142,2.0,1139270.0,17,2278540.0,2025-04-10,Thursday,3,2025-04
16,customer10,641436,2.0,11215930.0,18,22431860.0,2025-04-10,Thursday,3,2025-04
16,customer10,323035,1.0,9238800.0,19,9238800.0,2025-04-10,Thursday,3,2025-04
16,customer10,855121235,4.0,1051710.0,20,4206840.0,2025-04-10,Thursday,3,2025-04
16,customer10,855162642,2.0,1853280.0,21,3706560.0,2025-04-10,Thursday,3,2025-04
16,customer10,547,20.0,67650.0,22,1353000.0,2025-04-10,Thursday,3,2025-04
16,customer10,371016,300.0,32780.0,23,9834000.0,2025-04-10,Thursday,3,2025-04
16,customer10,371020,30.0,41470.0,24,1244100.0,2025-04-10,Thursday,3,2025-04
16,customer10,855311238,2.0,28935500.0,25,57871000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1140,60.0,595000.0,1,35700000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1142,50.0,222000.0,2,11100000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1141,30.0,452000.0,3,13560000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1135,15.0,5670000.0,4,85050000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1134,20.0,8190000.0,5,163800000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1136,20.0,4320000.0,6,86400000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1155,10.0,1120000.0,7,11200000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1147,20.0,934000.0,8,18680000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1148,25.0,463000.0,9,11575000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1146,20.0,1290000.0,10,25800000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1145,40.0,264000.0,11,10560000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1143,20.0,545000.0,12,10900000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1144,30.0,770000.0,13,23100000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1267,15.0,413000.0,14,6195000.0,2025-04-10,Thursday,3,2025-04
17,customer11,1198,15.0,730000.0,15,10950000.0,2025-04-10,Thursday,3,2025-04
18,customer11,855321761,20.0,82280.0,1,1645600.0,2025-04-10,Thursday,3,2025-04
18,customer11,855341301,120.0,436370.0,2,52364400.0,2025-04-10,Thursday,3,2025-04
18,customer11,855341401,10.0,992970.0,3,9929700.0,2025-04-10,Thursday,3,2025-04
18,customer11,861645155,10.0,2375560.0,4,23755600.0,2025-04-10,Thursday,3,2025-04
18,customer11,855321501,170.0,61710.0,5,10490700.0,2025-04-10,Thursday,3,2025-04
18,customer11,855341101,15.0,414920.0,6,6223800.0,2025-04-10,Thursday,3,2025-04
18,customer11,855321301,250.0,43890.0,7,10972500.0,2025-04-10,Thursday,3,2025-04
18,customer11,855341201,10.0,680020.0,8,6800200.0,2025-04-10,Thursday,3,2025-04
18,customer11,855321201,50.0,31900.0,9,1595000.0,2025-04-10,Thursday,3,2025-04
18,customer11,861645151,10.0,1600060.0,10,16000600.0,2025-04-10,Thursday,3,2025-04
18,customer11,855341701,10.0,481140.0,11,4811400.0,2025-04-10,Thursday,3,2025-04
18,customer11,962,36.0,547580.0,12,19712880.0,2025-04-10,Thursday,3,2025-04
18,customer11,819161020,280.0,258280.0,13,72318400.0,2025-04-10,Thursday,3,2025-04
18,customer11,819161025,100.0,411730.0,14,41173000.0,2025-04-10,Thursday,3,2025-04
19,customer12,641412,3.0,6115230.0,1,18345690.0,2025-04-12,Saturday,5,2025-04
19,customer12,641436,4.0,11215930.0,2,44863720.0,2025-04-12,Saturday,5,2025-04
19,customer12,855141534,2.0,2576310.0,3,5152620.0,2025-04-12,Saturday,5,2025-04
19,customer12,855161702,3.0,1134650.0,4,3403950.0,2025-04-12,Saturday,5,2025-04
19,customer12,813121016,100.0,339240.0,5,33924000.0,2025-04-12,Saturday,5,2025-04
19,customer12,855121906,2.0,1102200.0,6,2204400.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516185,1.0,88550000.0,1,88550000.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516179,1.0,95380000.0,2,95380000.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516170,2.0,19520000.0,3,39040000.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516171,2.0,18770000.0,4,37540000.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516172,2.0,25280000.0,5,50560000.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516173,2.0,18480000.0,6,36960000.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516061,1.0,74830000.0,7,74830000.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516062,1.0,74830000.0,8,74830000.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516063,1.0,70280000.0,9,70280000.0,2025-04-12,Saturday,5,2025-04
21,customer13,879516197,1.0,74450000.0,10,74450000.0,2025-04-12,Saturday,5,2025-04
22,customer13,879516127,10.0,6268350.0,1,62683500.0,2025-04-12,Saturday,5,2025-04
22,customer13,962,36.0,547580.0,2,19712880.0,2025-04-12,Saturday,5,2025-04
23,customer14,879157,10.0,250000.0,1,2500000.0,2025-04-12,Saturday,5,2025-04
23,customer14,1422,3.0,16600000.0,2,49800000.0,2025-04-12,Saturday,5,2025-04
23,customer14,400,60.0,310000.0,3,18600000.0,2025-04-12,Saturday,5,2025-04
23,customer14,323095,2.0,19044700.0,4,38089400.0,2025-04-12,Saturday,5,2025-04
23,customer14,1264,4.0,12770000.0,5,51080000.0,2025-04-12,Saturday,5,2025-04
23,customer14,1266,4.0,6760000.0,6,27040000.0,2025-04-12,Saturday,5,2025-04
24,customer15,546,20.0,52360.0,1,1047200.0,2025-04-12,Saturday,5,2025-04
24,customer15,547,90.0,67650.0,2,6088500.0,2025-04-12,Saturday,5,2025-04
25,customer7,1144,60.0,770000.0,1,46200000.0,2025-04-12,Saturday,5,2025-04
25,customer7,1143,100.0,545000.0,2,54500000.0,2025-04-12,Saturday,5,2025-04
25,customer7,1136,20.0,4320000.0,3,86400000.0,2025-04-12,Saturday,5,2025-04
25,customer7,1134,10.0,8190000.0,4,81900000.0,2025-04-12,Saturday,5,2025-04
25,customer7,1135,10.0,5670000.0,5,56700000.0,2025-04-12,Saturday,5,2025-04
25,customer7,1140,60.0,595000.0,6,35700000.0,2025-04-12,Saturday,5,2025-04
26,customer16,962,144.0,547580.0,1,78851520.0,2025-04-12,Saturday,5,2025-04
27,customer17,676,1.0,3500000.0,1,3500000.0,2025-04-13,Sunday,6,2025-04
27,customer17,879516117,1.0,35000000.0,2,35000000.0,2025-04-13,Sunday,6,2025-04
28,customer9,905,20.0,654170.0,1,13083400.0,2025-04-13,Sunday,6,2025-04
28,customer9,962,36.0,547580.0,2,19712880.0,2025-04-13,Sunday,6,2025-04
28,customer9,1140,120.0,595000.0,3,71400000.0,2025-04-13,Sunday,6,2025-04
28,customer9,1144,60.0,770000.0,4,46200000.0,2025-04-13,Sunday,6,2025-04
28,customer9,1266,13.0,8110000.0,5,105430000.0,2025-04-13,Sunday,6,2025-04
28,customer9,1271,70.0,152000.0,6,10640000.0,2025-04-13,Sunday,6,2025-04
28,customer9,1264,25.0,15100000.0,7,377500000.0,2025-04-13,Sunday,6,2025-04
29,customer18,855121235,3.0,1051710.0,1,3155130.0,2025-04-14,Monday,0,2025-04
29,customer18,641312,1.0,5886980.0,2,5886980.0,2025-04-14,Monday,0,2025-04
29,customer18,855211336,2.0,7241630.0,3,14483260.0,2025-04-14,Monday,0,2025-04
29,customer18,547,10.0,67650.0,4,676500.0,2025-04-14,Monday,0,2025-04
29,customer18,855311238,2.0,28935500.0,5,57871000.0,2025-04-14,Monday,0,2025-04
29,customer18,92632,10.0,1567720.0,6,15677200.0,2025-04-14,Monday,0,2025-04
29,customer18,855121244,2.0,1952170.0,7,3904340.0,2025-04-14,Monday,0,2025-04
30,customer18,879157,6.0,250000.0,1,1500000.0,2025-04-14,Monday,0,2025-04
30,customer18,747,1.0,950000.0,2,950000.0,2025-04-14,Monday,0,2025-04
31,customer19,855321309,4.0,115830.0,1,463320.0,2025-04-13,Sunday,6,2025-04
31,customer19,855311134,2.0,10080400.0,2,20160800.0,2025-04-13,Sunday,6,2025-04
31,customer19,807261409,2.0,72160.0,3,144320.0,2025-04-13,Sunday,6,2025-04
31,customer19,855211336,4.0,7241630.0,4,28966520.0,2025-04-13,Sunday,6,2025-04
31,customer19,819121032,4.0,1078660.0,5,4314640.0,2025-04-13,Sunday,6,2025-04
31,customer19,323035,1.0,9238800.0,6,9238800.0,2025-04-13,Sunday,6,2025-04
32,customer19,516,1.0,1500000.0,1,1500000.0,2025-04-14,Monday,0,2025-04
34,customer18,879516116,1.0,1500000.0,1,1500000.0,2025-04-14,Monday,0,2025-04
34,customer18,879245,1.0,2400000.0,2,2400000.0,2025-04-14,Monday,0,2025-04
34,customer18,879516017,1.0,9000000.0,3,9000000.0,2025-04-14,Monday,0,2025-04
34,customer18,879162,2.0,3200000.0,4,6400000.0,2025-04-14,Monday,0,2025-04
34,customer18,879161,2.0,2500000.0,5,5000000.0,2025-04-14,Monday,0,2025-04
34,customer18,879001,1.0,7000000.0,6,7000000.0,2025-04-14,Monday,0,2025-04
34,customer18,1233,1.0,500000.0,7,500000.0,2025-04-14,Monday,0,2025-04
34,customer18,611,1.0,600000.0,8,600000.0,2025-04-14,Monday,0,2025-04
34,customer18,684,1.0,9500000.0,9,9500000.0,2025-04-14,Monday,0,2025-04
34,customer18,641522,2.0,3521980.0,10,7043960.0,2025-04-14,Monday,0,2025-04
34,customer18,641524,2.0,3967700.0,11,7935400.0,2025-04-14,Monday,0,2025-04
36,customer20,855321701,2.0,28160.0,1,56320.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855321371,15.0,71390.0,2,1070850.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855321705,2.0,40700.0,3,81400.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1158,3.0,920000.0,4,2760000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1265,2.0,11340000.0,5,22680000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1266,3.0,8110000.0,6,24330000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1264,2.5,15100000.0,7,37750000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1153,1.0,365000.0,8,365000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1152,7.0,148000.0,9,1036000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1151,1.0,1275000.0,10,1275000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1150,6.0,393000.0,11,2358000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1146,2.0,1290000.0,12,2580000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1145,7.0,264000.0,13,1848000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,819121020,40.0,338140.0,14,13525600.0,2025-04-15,Tuesday,1,2025-04
36,customer20,819121025,60.0,536470.0,15,32188200.0,2025-04-15,Tuesday,1,2025-04
36,customer20,962,12.0,547580.0,16,6570960.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1140,10.0,595000.0,17,5950000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1141,10.0,452000.0,18,4520000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1142,25.0,222000.0,19,5550000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1138,2.0,355000.0,20,710000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855321105,10.0,40700.0,21,407000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855321605,10.0,80190.0,22,801900.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855341309,2.0,520080.0,23,1040160.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855321505,10.0,87340.0,24,873400.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855341101,3.0,414920.0,25,1244760.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855321101,8.0,33330.0,26,266640.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855321501,10.0,61710.0,27,617100.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855321305,15.0,69080.0,28,1036200.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855321301,15.0,43890.0,29,658350.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855645155,1.0,2375560.0,30,2375560.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855341401,10.0,992970.0,31,9929700.0,2025-04-15,Tuesday,1,2025-04
36,customer20,855341301,4.0,436370.0,32,1745480.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1273,8.0,360000.0,33,2880000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,1391,1.0,519000.0,34,519000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,807261401,20.0,24640.0,35,492800.0,2025-04-15,Tuesday,1,2025-04
36,customer20,879284,20.0,152000.0,36,3040000.0,2025-04-15,Tuesday,1,2025-04
36,customer20,879285,7.0,280000.0,37,1960000.0,2025-04-15,Tuesday,1,2025-04
38,customer21,819121020,140.0,338140.0,1,47339600.0,2025-04-13,Sunday,6,2025-04
40,customer22,129,4.0,1900000.0,1,7600000.0,2025-04-13,Sunday,6,2025-04
40,customer22,149,1.0,45000000.0,2,45000000.0,2025-04-13,Sunday,6,2025-04
40,customer22,134,1.0,600000.0,3,600000.0,2025-04-13,Sunday,6,2025-04
40,customer22,855161702,8.0,1134650.0,4,9077200.0,2025-04-13,Sunday,6,2025-04
40,customer22,344,1.0,600000.0,5,600000.0,2025-04-13,Sunday,6,2025-04
40,customer22,417,4.0,600000.0,6,2400000.0,2025-04-13,Sunday,6,2025-04
40,customer22,855121132,8.0,1376540.0,7,11012320.0,2025-04-13,Sunday,6,2025-04
40,customer22,855121235,2.0,1051710.0,8,2103420.0,2025-04-13,Sunday,6,2025-04
40,customer22,855121190,10.0,1226060.0,9,12260600.0,2025-04-13,Sunday,6,2025-04
40,customer22,855121186,7.0,849970.0,10,5949790.0,2025-04-13,Sunday,6,2025-04
40,customer22,855121188,13.0,927410.0,11,12056330.0,2025-04-13,Sunday,6,2025-04
40,customer22,855121182,6.0,631400.0,12,3788400.0,2025-04-13,Sunday,6,2025-04
40,customer22,121180,5.0,476520.0,13,2382600.0,2025-04-13,Sunday,6,2025-04
40,customer22,516,1.0,1200000.0,14,1200000.0,2025-04-13,Sunday,6,2025-04
40,customer22,500,1.0,1000000.0,15,1000000.0,2025-04-13,Sunday,6,2025-04
40,customer22,879148,11.0,500000.0,16,5500000.0,2025-04-13,Sunday,6,2025-04
40,customer22,879516054,15.0,1700000.0,17,25500000.0,2025-04-13,Sunday,6,2025-04
40,customer22,879516122,1.0,600000.0,18,600000.0,2025-04-13,Sunday,6,2025-04
41,customer6,879516174,1.0,12550000.0,1,12550000.0,2025-04-18,Friday,4,2025-04
42,customer6,879516183,2.0,25000000.0,1,50000000.0,2025-04-08,Tuesday,1,2025-04
42,customer6,879516184,2.0,30368000.0,2,60736000.0,2025-04-08,Tuesday,1,2025-04
42,customer6,879516066,2.0,33728000.0,3,67456000.0,2025-04-08,Tuesday,1,2025-04
42,customer6,879516140,2.0,79912000.0,4,159824000.0,2025-04-08,Tuesday,1,2025-04
44,customer2,879232,1.0,36000000.0,1,36000000.0,2025-04-19,Saturday,5,2025-04
45,customer23,641642,1.0,3598540.0,1,3598540.0,2025-04-15,Tuesday,1,2025-04
45,customer23,641602,1.0,3073840.0,2,3073840.0,2025-04-15,Tuesday,1,2025-04
45,customer23,855121132,15.0,1376540.0,3,20648100.0,2025-04-15,Tuesday,1,2025-04
